State,Region,Division,County,FIPS,GEOID,SMS Region,Year,Premature death,Poor or fair health,Poor physical health days,Poor mental health days,Low birthweight,Adult smoking,Adult obesity,Food environment index,Physical inactivity,Access to exercise opportunities,Excessive drinking,Alcohol-impaired driving deaths,Sexually transmitted infections,Teen births,Uninsured,Primary care physicians,Dentists,Mental health providers,Preventable hospital stays,Diabetic screening,Mammography screening,High school graduation,Some college,Unemployment,Children in poverty,Income inequality,Children in single-parent households,Social associations,Violent crime,Injury deaths,Air pollution - particulate matter,Drinking water violations,Severe housing problems,Driving alone to work,Long commute - driving alone,2011 population estimate,Population that is not proficient in English,Population living in a rural area,Diabetes,HIV prevalence rate,Premature age-adjusted mortality,Infant mortality,Child mortality,Food insecurity,Limited access to healthy foods,Motor vehicle crash deaths,Drug poisoning deaths,Uninsured adults,Uninsured children,Health care costs,Could not see doctor due to cost,Other primary care providers,Median household income,Children eligible for free lunch,Homicide rate,Inadequate social support
MS,South,East South Central,Washington County,28151,028151,Region 16,1/1/2015,14180,0.208,3.6,3.6,0.14,0.237,0.396,3.4,0.372,0.728,0.109,0.097,1362.8,88.8,0.207,42,36,74,76.26,0.74,0.63,0.555,0.506,0.138,0.511,5.328,0.681,16.08,295.46,92.5,12.19,0.42,0.237,0.805,0.167,49688,0.008,0.175,0.146,478.3,646.5,12.8,139.5,0.31,0.094,29.52,3.31,0.273,0.064,10073,0.224,74,28948,0.891,22.4,
MS,South,East South Central,Wayne County,28153,028153,Region 16,1/1/2014,10656,0.283,4.9,4.3,0.14,0.182,0.366,6.7,0.351,0.154,0.082,0.407,597.4,77.5,0.222,34,10,,136.66,0.64,0.39,0.76,0.432,0.112,0.358,,0.342,,,81.1,12.52,0.43,0.139,0.796,0.358,20661,0.002,0.796,0.129,129.7,530.1,11.1,94.2,0.216,0.016,31.3,10.21,0.28,0.086,10328,0.169,29,33140,0.732,10.89,0.237
MS,South,East South Central,Wayne County,28153,028153,Region 16,1/1/2015,11885,0.283,4.9,4.3,0.14,0.182,0.376,6.2,0.348,0.414,0.082,0.15,667.9,77.9,0.203,34,15,5,103.63,0.63,0.42,0.76,0.448,0.108,0.361,5.588,0.366,11.132,,97.4,12.52,0.397,0.161,0.776,0.351,20539,0.002,0.796,0.147,129.7,555.8,12.2,74.5,0.217,0.016,28.06,15.74,0.257,0.079,10543,0.169,29,31688,0.738,13.3,
MS,South,East South Central,Webster County,28155,028155,Region 16,1/1/2014,12737,0.249,4.2,5.1,0.11,0.229,0.353,6.388,0.325,0.094,0.099,0.167,426.4,56.5,0.216,58,40,20,142.2,0.87,0.57,0.925,0.497,0.118,0.31,,0.334,,,120.4,12.36,0.076,0.141,0.785,0.399,10039,0.003,1,0.134,157.2,578.5,,147.2,0.209,0.059,36.77,,0.265,0.1,10047,0.275,50,35278,0.538,,0.19
MS,South,East South Central,Webster County,28155,028155,Region 16,1/1/2015,10009,0.249,4.2,5.1,0.11,0.229,0.361,6,0.317,0.133,0.099,0,348.6,54.7,0.207,60,40,20,130.64,0.87,0.54,0.925,0.563,0.121,0.312,5.952,0.395,17.93,,88.3,12.36,0.061,0.139,0.804,0.431,9987,0.003,1,0.146,157.2,510.7,,119.2,0.205,0.059,30.97,,0.259,0.078,10523,0.275,50,34930,0.491,,
MS,South,East South Central,Wilkinson County,28157,028157,Region 19,1/1/2014,13801,0.286,4.8,4,0.16,0.226,0.424,5.166,0.381,0.119,0.131,0.25,599.2,75.5,0.217,41,28,,89.72,0.89,0.49,0.575,0.337,0.112,0.431,,0.517,,,93.3,10.49,0,0.14,0.82,0.45,9432,0.006,1,0.172,248.9,669.2,,162,0.26,0.079,35.37,,0.27,0.097,10436,0.217,53,26894,0.991,18.39,0.296
MS,South,East South Central,Wilkinson County,28157,028157,Region 19,1/1/2015,12276,0.286,4.8,4,0.15,0.226,0.399,5,0.373,0.119,0.131,0.3,551.3,75.6,0.198,32,32,,63.15,0.89,0.55,0.575,0.387,0.111,0.421,6.122,0.577,13.783,,85.6,10.49,0,0.149,0.806,0.512,9381,0.004,1,0.186,248.9,573.8,,113.2,0.245,0.079,40.29,,0.248,0.081,10614,0.217,53,26373,0.991,16,
MS,South,East South Central,Winston County,28159,028159,Region 16,1/1/2014,12168,0.248,4.2,4.8,0.14,0.203,0.357,5.528,0.375,0.284,0.143,0.348,902,57.4,0.228,26,21,82,68.18,0.88,0.64,0.725,0.571,0.124,0.44,,0.448,,101.75,102.2,12.55,0.011,0.159,0.809,0.295,19029,0.001,0.759,0.168,127.6,522,,83,0.239,0.085,40.38,,0.288,0.091,8757,0.221,26,32128,0.762,,0.361
MS,South,East South Central,Winston County,28159,028159,Region 16,1/1/2015,10672,0.248,4.2,4.8,0.14,0.203,0.354,5.1,0.36,0.54,0.143,0.389,667.4,56.9,0.204,32,21,106,46.53,0.89,0.65,0.725,0.555,0.118,0.415,5.229,0.533,16.291,109.41,99.1,12.55,0,0.14,0.802,0.308,18788,0.001,0.759,0.163,127.6,482.2,11.2,74.1,0.237,0.085,38.52,10.37,0.26,0.073,8747,0.221,37,30961,0.764,,
MS,South,East South Central,Yalobusha County,28161,028161,Region 16,1/1/2014,12550,0.26,5.6,4.9,0.1,0.224,0.381,5.615,0.354,0.26,0.117,0.32,796.7,84.3,0.206,24,16,8,94.05,0.83,0.48,0.634,0.488,0.096,0.349,,0.429,,,111.8,12.25,0,0.136,0.842,0.417,12401,0.001,0.793,0.163,237.5,615,,80.3,0.216,0.121,32.11,,0.258,0.08,10326,0.225,32,32164,0.71,14.39,0.265
MS,South,East South Central,Yalobusha County,28161,028161,Region 16,1/1/2015,13876,0.26,5.6,4.9,0.1,0.224,0.352,5.5,0.366,0.524,0.117,0.36,701.6,84.6,0.196,24,16,8,98.67,0.81,0.52,0.624,0.523,0.093,0.394,4.985,0.435,16.934,,120,12.25,0,0.131,0.864,0.39,12373,0,0.793,0.164,237.5,638.8,,91.3,0.203,0.121,45.9,,0.248,0.067,10729,0.225,32,32660,0.714,19.2,
MS,South,East South Central,Yazoo County,28163,028163,Region 16,1/1/2014,9824,0.245,4,3.6,0.14,0.245,0.383,3.514,0.358,0.135,0.117,0.323,953.9,91.4,0.2,14,12,95,77.43,0.81,0.48,0.639,0.397,0.114,0.482,,0.627,,,73.9,12.24,0.014,0.226,0.823,0.396,28195,0.027,0.446,0.132,475.9,509.1,11,65.9,0.272,0.216,26.25,5.55,0.266,0.073,12339,0.194,32,28499,0.857,12.62,0.328
MS,South,East South Central,Yazoo County,28163,028163,Region 16,1/1/2015,9742,0.245,4,3.6,0.14,0.245,0.423,3,0.353,0.468,0.117,0.3,1046.3,90,0.195,14,22,118,84.42,0.81,0.46,0.64,0.413,0.109,0.514,6.289,0.635,8.867,,76.7,12.24,0.011,0.221,0.848,0.396,27883,0.029,0.446,0.14,475.9,524.4,9.1,64.1,0.268,0.216,22.71,7.07,0.26,0.065,12339,0.194,39,28757,0.864,9.7,
MT,West,Mountain,Beaverhead County,30001,030001,Insuff Data,1/1/2014,6265,0.11,3.7,3,0.08,0.11,0.246,7.521,0.239,0.608,0.114,0.296,108.7,16.4,0.251,87,31,82,53.03,0.81,0.68,0.875,0.753,0.052,0.253,,0.198,,185.85,111.7,10.36,0.029,0.129,0.659,0.132,9346,0.001,0.502,0.082,,309.4,,,0.139,0.085,25.21,,0.283,0.151,8222,0.083,53,38381,0.224,,0.152
MT,West,Mountain,Beaverhead County,30001,030001,Insuff Data,1/1/2015,5250,0.11,3.7,3,0.07,0.11,0.245,7.3,0.226,0.756,0.114,0.318,481.5,16.7,0.252,128,43,139,65.7,0.84,0.69,0.818,0.703,0.045,0.247,4.325,0.227,14.98,158.07,97.5,10.36,0.022,0.104,0.658,0.115,9341,0.001,0.502,0.082,,275.9,,,0.136,0.085,18.69,,0.284,0.155,7901,0.083,43,40054,0.233,,
MT,West,Mountain,Big Horn County,30003,030003,Insuff Data,1/1/2014,14362,0.219,3.7,3.2,0.06,0.27,0.353,4.592,0.279,0.487,0.18,0.596,878.3,104.7,0.303,92,45,30,121.22,0.52,0.41,0.641,0.505,0.128,0.342,,0.436,,232.56,147,10.61,0.009,0.216,0.647,0.259,13061,0.004,0.719,0.128,82,576.9,,112.4,0.203,0.245,75.6,,0.381,0.169,9901,0.123,69,36322,0.646,,0.252
MT,West,Mountain,Big Horn County,30003,030003,Insuff Data,1/1/2015,15636,0.219,3.7,3.2,0.06,0.27,0.366,4.3,0.285,0.547,0.18,0.66,1163.8,104.2,0.305,84,61,46,114.09,0.49,0.48,0.649,0.528,0.153,0.365,5.11,0.454,8.422,199.86,144.6,10.61,0,0.216,0.65,0.267,13042,0.003,0.719,0.13,82,628.2,,69.9,0.198,0.245,76.05,,0.382,0.178,10511,0.123,77,38026,0.952,,
MT,West,Mountain,Blaine County,30005,030005,Insuff Data,1/1/2014,14253,0.188,3.6,3.2,0.08,0.303,0.335,5.682,0.339,0.024,0.261,0.625,761.6,80.5,0.31,61,72,87,60.02,0.47,0.61,,0.633,0.056,0.309,,0.452,,170.92,102,11.25,0.37,0.13,0.683,0.175,6683,0.001,1,0.116,,582.3,,,0.171,0.201,43.95,,0.368,0.208,8787,0.117,75,36250,0.718,,0.26
MT,West,Mountain,Blaine County,30005,030005,Insuff Data,1/1/2015,12727,0.188,3.6,3.2,0.07,0.303,0.328,5.5,0.311,0.032,0.261,0.692,763.1,74.5,0.328,60,76,106,62.6,0.48,0.48,,0.568,0.057,0.339,4.804,0.45,16.46,237.35,110.5,11.25,0.37,0.127,0.66,0.196,6604,0.003,1,0.119,,541.5,,,0.164,0.201,46.06,,0.388,0.219,7325,0.117,76,35215,0.703,,
MT,West,Mountain,Broadwater County,30007,030007,Insuff Data,1/1/2014,5359,0.123,3.9,2.2,0.08,0.11,0.295,7.41,0.25,0.117,0.158,0.364,69.5,31.2,0.231,35,17,,49.26,0.51,0.72,0.875,0.52,0.082,0.182,,0.148,,256.01,102.2,11.11,0.035,0.088,0.73,0.409,5756,0,1,0.078,,273.6,,,0.131,0.111,30.64,,0.254,0.168,8038,,35,45833,0.331,,0.162
MT,West,Mountain,Broadwater County,30007,030007,Insuff Data,1/1/2015,8053,0.123,3.9,2.2,0.08,0.11,0.301,7.2,0.242,0.583,0.158,0.273,104.2,33.9,0.224,35,18,18,45.68,0.72,0.58,,0.543,0.072,0.184,3.639,0.205,10.424,275.4,100.4,11.11,0.035,0.066,0.727,0.397,5692,0,1,0.076,,316.9,,,0.127,0.111,36.92,,0.256,0.138,6209,,35,46246,0.306,,
MT,West,Mountain,Carbon County,30009,030009,Insuff Data,1/1/2014,9348,0.111,2.9,2.2,0.06,0.156,0.254,7.56,0.244,0.345,0.163,0.435,69.8,17.9,0.221,60,29,20,57.69,0.83,0.59,,0.613,0.047,0.192,,0.27,,234.06,110.1,10.65,0,0.125,0.643,0.365,10127,0.002,1,0.08,,328.4,,,0.123,0.112,40.18,,0.242,0.156,8417,0.093,20,43641,0.189,,0.158
MT,West,Mountain,Carbon County,30009,030009,Insuff Data,1/1/2015,7862,0.111,2.9,2.2,0.06,0.156,0.249,7.4,0.235,0.426,0.163,0.455,197.5,19.6,0.213,79,39,58,51.15,0.87,0.66,,0.634,0.047,0.165,4.567,0.281,10.862,250.47,121.4,10.65,0,0.155,0.65,0.41,10340,0.001,1,0.079,,305.6,,,0.118,0.112,35.65,,0.234,0.153,7517,0.093,19,46413,0.189,,
MT,West,Mountain,Cascade County,30013,030013,Insuff Data,1/1/2014,7301,0.142,3.7,3.6,0.07,0.178,0.268,7.589,0.267,0.727,0.182,0.543,492.4,46.2,0.197,67,83,127,42.15,0.85,0.72,0.781,0.68,0.054,0.265,,0.305,,244.33,78.7,11.44,0.061,0.129,0.797,0.109,81723,0.002,0.198,0.083,37.2,355.4,6.7,57.4,0.137,0.082,17.23,12.26,0.236,0.102,8299,0.117,95,42192,0.301,4.62,0.191
MT,West,Mountain,Cascade County,30013,030013,Insuff Data,1/1/2015,7576,0.142,3.7,3.6,0.07,0.178,0.289,7.3,0.269,0.809,0.182,0.5,510.3,45.1,0.199,75,87,235,45.78,0.85,0.72,0.794,0.676,0.051,0.217,4.252,0.315,13.827,230.69,87.7,11.44,0.009,0.129,0.801,0.103,82384,0.002,0.198,0.083,37.2,356.2,5.9,66,0.138,0.082,16.07,12.89,0.238,0.1,7880,0.117,98,43674,0.327,4.7,
MT,West,Mountain,Chouteau County,30015,030015,Insuff Data,1/1/2014,8553,0.106,2.5,2.6,,0.153,0.291,4.687,0.292,0.357,0.205,0.7,103.6,8.7,0.274,17,17,17,56.8,0.83,0.71,,0.602,0.04,0.267,,0.281,,148.6,97.1,11.52,0.051,0.101,0.664,0.252,5904,0.001,1,0.098,,365,,,0.145,0.347,,,0.309,0.201,8141,0.104,51,39833,0.333,,0.17
MT,West,Mountain,Chouteau County,30015,030015,Insuff Data,1/1/2015,7636,0.106,2.5,2.6,0.08,0.153,0.281,4.4,0.293,0.363,0.205,0.778,,8.3,0.308,17,17,51,57.48,0.87,0.72,,0.64,0.04,0.288,3.966,0.354,18.631,125.64,89.4,11.52,0.044,0.104,0.658,0.238,5849,0.001,1,0.095,,288.9,,,0.142,0.347,,,0.349,0.214,8066,0.104,68,41177,0.289,,
MT,West,Mountain,Custer County,30017,030017,Insuff Data,1/1/2014,10136,0.187,3.8,2.7,0.08,0.146,0.242,6.857,0.26,0.712,0.183,0.455,263.8,38.3,0.193,102,49,122,70.77,0.79,0.56,0.875,0.655,0.037,0.194,,0.229,,159.01,129.9,10.39,0,0.109,0.789,0.098,11888,0.005,0.179,0.093,,446.3,,103.5,0.125,0.176,26.03,,0.227,0.109,7394,0.126,109,41059,0.219,,0.199
MT,West,Mountain,Custer County,30017,030017,Insuff Data,1/1/2015,10391,0.187,3.8,2.7,0.08,0.146,0.268,6.5,0.269,0.624,0.183,0.556,260.8,41.7,0.188,84,59,218,66.15,0.84,0.48,0.825,0.668,0.037,0.171,4.419,0.185,13.459,189.61,128.2,10.39,0,0.135,0.778,0.089,11951,0.007,0.179,0.103,,454.7,,,0.128,0.176,28.26,,0.222,0.102,6739,0.126,117,43958,0.281,,
MT,West,Mountain,Daniels County,30019,030019,Insuff Data,1/1/2014,,,1.1,,,0.142,0.244,5.282,0.28,,0.283,0.5,,,0.21,57,55,,,0.76,0.56,,0.764,0.04,0.124,,0.241,,195.16,,10.47,0.037,0.155,0.676,0.115,1786,0,1,0.091,,258.8,,,0.114,0.349,,,0.229,0.163,9420,,56,47421,0.195,,0.188
MT,West,Mountain,Dawson County,30021,030021,Insuff Data,1/1/2014,9367,0.14,3.8,2.6,0.08,0.154,0.266,7.98,0.274,0.488,0.168,0.333,144.6,34.2,0.178,33,41,41,70.57,0.85,0.59,0.773,0.611,0.035,0.147,,0.37,,170.2,87.3,10.28,0.007,0.054,0.718,0.156,9249,0.001,0.276,0.075,,362.6,,,0.107,0.102,22.49,,0.203,0.112,7255,0.068,108,47120,0.191,,0.174
MT,West,Mountain,Dawson County,30021,030021,Insuff Data,1/1/2015,9019,0.14,3.8,2.6,0.07,0.154,0.271,7.4,0.283,0.619,0.168,0.267,281.1,33.8,0.166,65,42,116,59.64,0.81,0.63,0.865,0.607,0.035,0.145,4.297,0.364,22.705,203.22,104.1,10.28,0.007,0.052,0.743,0.141,9445,0,0.276,0.081,,435.7,,,0.123,0.102,28.6,,0.191,0.102,7384,0.068,159,50650,0.187,,
MT,West,Mountain,Deer Lodge County,30023,030023,Insuff Data,1/1/2014,9092,0.204,4.7,5.2,0.1,0.291,0.274,7.616,0.249,0.561,0.179,0.833,311.9,32.6,0.199,86,70,199,86.13,0.89,0.61,0.825,0.578,0.074,0.278,,0.319,,360.52,144.5,10.81,0.041,0.116,0.709,0.23,9227,0.001,0.336,0.081,,431,,,0.161,0.033,23.11,26.19,0.232,0.101,9182,0.187,87,36125,0.338,,0.207
MT,West,Mountain,Deer Lodge County,30023,030023,Insuff Data,1/1/2015,8621,0.204,4.7,5.2,0.1,0.291,0.277,7.3,0.263,0.788,0.179,0.571,249.3,33.3,0.206,98,75,364,74.21,0.83,0.66,0.925,0.624,0.069,0.253,4.515,0.354,16.257,338.77,135.7,10.81,0.02,0.149,0.728,0.21,9329,0.001,0.336,0.08,,440,,,0.162,0.033,23.12,24.66,0.24,0.107,8348,0.187,86,37542,0.406,,
MT,West,Mountain,Fallon County,30025,030025,Insuff Data,1/1/2014,,0.079,2.8,,0.11,0.148,0.245,8.739,0.306,0.502,0.239,0.333,,43.8,0.187,68,33,,,0.84,0.59,,0.616,0.019,0.118,,0.234,,129.24,142.2,10.12,0,0.033,0.792,0.121,3024,0,1,0.079,,302.7,,,0.094,0.054,51.14,,0.21,0.13,10561,,66,50108,0.149,,0.208
MT,West,Mountain,Fallon County,30025,030025,Insuff Data,1/1/2015,,0.079,2.8,,0.1,0.148,0.263,8.5,0.267,0.496,0.239,0.333,429.9,49.7,0.183,66,32,,127.83,0.78,0.5,,0.589,0.02,0.108,3.606,0.213,29.762,91.09,89.3,10.12,0,0.045,0.777,0.131,3079,0,1,0.076,,314.9,,,0.099,0.054,,,0.208,0.125,7810,,130,59083,0.105,,
MT,West,Mountain,Fergus County,30027,030027,Insuff Data,1/1/2014,7645,0.103,2.8,2.3,0.07,0.155,0.247,7.228,0.257,0.636,0.173,0.455,208.6,15.6,0.234,104,101,67,66.45,0.87,0.73,0.838,0.616,0.053,0.195,,0.162,,192.93,104.2,11.2,0.876,0.113,0.777,0.125,11435,0.001,0.474,0.082,,349.3,,,0.136,0.119,24.83,,0.271,0.133,7351,0.123,26,40114,0.283,,0.169
MT,West,Mountain,Fergus County,30027,030027,Insuff Data,1/1/2015,7231,0.103,2.8,2.3,0.07,0.155,0.252,7.2,0.228,0.645,0.173,0.533,131.2,17.3,0.236,105,104,174,45.41,0.81,0.71,0.855,0.643,0.051,0.195,4.292,0.208,17.49,249.19,99.1,11.2,0.458,0.12,0.766,0.13,11501,0.001,0.474,0.088,,351.2,,,0.126,0.119,29.81,13.66,0.267,0.15,6911,0.123,26,41111,0.293,,
MT,West,Mountain,Flathead County,30029,030029,Insuff Data,1/1/2014,6378,0.138,3.8,3.4,0.06,0.169,0.21,7.607,0.202,0.673,0.183,0.48,314.3,35.9,0.237,71,59,120,44.31,0.83,0.67,0.8,0.65,0.09,0.204,,0.249,,320.05,87.6,11.44,0.042,0.171,0.778,0.16,91633,0.002,0.515,0.07,26.1,306.8,5.3,57.3,0.158,0.04,26.2,13.26,0.283,0.117,7794,0.155,80,45742,0.297,2.78,0.164
MT,West,Mountain,Flathead County,30029,030029,Insuff Data,1/1/2015,6000,0.138,3.8,3.4,0.06,0.169,0.211,7.6,0.188,0.788,0.183,0.479,263,35.4,0.239,74,62,232,39.7,0.83,0.64,0.848,0.663,0.079,0.224,4.113,0.288,15.387,297.89,75.6,11.44,0.034,0.169,0.794,0.166,93068,0.002,0.515,0.069,26.1,294.3,4.5,41.5,0.145,0.04,21.78,11.76,0.284,0.121,7417,0.155,86,46885,0.252,2.5,
MT,West,Mountain,Gallatin County,30031,030031,Insuff Data,1/1/2014,4743,0.082,2.7,2.4,0.07,0.134,0.175,7.932,0.153,0.629,0.218,0.392,302,15.8,0.191,81,67,131,38.88,0.86,0.67,0.828,0.81,0.053,0.138,,0.215,,174.5,59.3,10.83,0.333,0.164,0.714,0.121,92614,0.004,0.335,0.041,21.6,234.8,6.6,52.6,0.14,0.043,16.62,7.05,0.213,0.126,7661,0.111,76,51394,0.187,,0.15
MT,West,Mountain,Gallatin County,30031,030031,Insuff Data,1/1/2015,4621,0.082,2.7,2.4,0.07,0.134,0.169,7.7,0.143,0.789,0.218,0.447,349.8,15.3,0.182,84,67,249,31.57,0.89,0.65,0.86,0.811,0.044,0.13,4.205,0.212,13.605,192.89,58,10.83,0.319,0.167,0.718,0.118,94720,0.005,0.335,0.044,21.6,226.3,5.9,37.2,0.137,0.043,15.75,7.87,0.21,0.098,7179,0.111,82,56680,0.21,,
MT,West,Mountain,Glacier County,30035,030035,Insuff Data,1/1/2014,13394,0.196,4.6,4.6,0.09,0.352,0.315,5.915,0.303,0.025,0.207,0.48,902.8,84.5,0.298,110,56,56,119.34,0.36,0.36,0.781,0.512,0.102,0.397,,0.432,,241.17,142,11.57,0.557,0.177,0.656,0.172,13711,0,0.44,0.128,,589.1,,89.5,0.21,0.103,46.31,17.23,0.38,0.153,10132,0.129,66,34508,0.792,,0.27
MT,West,Mountain,Glacier County,30035,030035,Insuff Data,1/1/2015,14667,0.196,4.6,4.6,0.09,0.352,0.317,5.8,0.305,0.263,0.207,0.576,1123.2,80.1,0.298,95,58,153,89.17,0.32,0.36,0.721,0.537,0.109,0.379,5.048,0.461,9.481,273.16,132.6,11.57,0.029,0.202,0.684,0.158,13739,0.001,0.44,0.128,,668.6,,117.4,0.196,0.103,40.63,20.31,0.379,0.152,9448,0.129,66,33648,0.786,13.2,
MT,West,Mountain,Granite County,30039,030039,Insuff Data,1/1/2014,4912,0.081,2.6,,,0.21,0.209,5.874,0.26,0.509,0.227,0.167,,33.9,0.258,,0,32,,0.91,0.62,,0.542,0.1,0.25,,0.432,,88.86,,10.91,0,0.199,0.686,0.328,3109,0,1,0.081,,242.2,,,0.152,0.219,,,0.279,0.188,7332,0.182,32,39713,0.143,,0.21
MT,West,Mountain,Granite County,30039,030039,Insuff Data,1/1/2015,6258,0.081,2.6,,0.11,0.21,0.227,5.6,0.254,0.694,0.227,0.143,,29.5,0.251,32,0,32,50.58,0.92,0.51,,0.533,0.095,0.244,3.846,0.383,12.866,53.91,84.7,10.91,0,0.202,0.702,0.32,3138,0,1,0.086,,313.7,,,0.151,0.219,,,0.273,0.175,8327,0.182,32,41391,0.31,,
MT,West,Mountain,Hill County,30041,030041,Insuff Data,1/1/2014,9406,0.171,3.8,3.7,0.06,0.302,0.327,6.658,0.297,0.521,0.248,0.471,1164.8,66.4,0.23,67,71,106,59.14,0.86,0.55,0.715,0.652,0.055,0.225,,0.323,,541.41,112.5,11.54,0.003,0.151,0.774,0.135,16366,0.005,0.4,0.082,,400.5,,75.9,0.143,0.161,26.83,20.57,0.282,0.124,6333,0.134,49,41194,0.563,,0.228
MT,West,Mountain,Hill County,30041,030041,Insuff Data,1/1/2015,8001,0.171,3.8,3.7,0.06,0.302,0.332,6.4,0.284,0.639,0.248,0.6,1600.9,66.1,0.236,73,85,223,60.59,0.83,0.64,0.755,0.674,0.065,0.229,4.795,0.307,17.109,481.1,92.9,11.54,0,0.146,0.78,0.115,16568,0.005,0.4,0.094,,372.2,,,0.142,0.161,26.61,22.17,0.284,0.136,6972,0.134,60,43244,0.557,,
MT,West,Mountain,Jefferson County,30043,030043,Insuff Data,1/1/2014,7833,0.113,3.8,3,0.07,0.17,0.201,7.878,0.212,0.555,0.166,0.412,87.9,19.8,0.172,97,43,26,35.51,0.77,0.61,,0.688,0.052,0.134,,0.179,,160.34,87.8,10.96,0.085,0.076,0.799,0.237,11401,0.002,1,0.075,99.2,345.9,,,0.1,0.125,29.86,,0.189,0.129,7419,0.099,9,59105,0.192,,0.18
MT,West,Mountain,Jefferson County,30043,030043,Insuff Data,1/1/2015,6636,0.113,3.8,3,0.07,0.17,0.207,7.7,0.205,0.527,0.166,0.375,140.3,19.5,0.173,105,43,52,28.44,0.79,0.66,,0.748,0.051,0.138,3.587,0.188,6.14,145.46,88.1,10.96,0.145,0.073,0.803,0.268,11512,0.002,1,0.075,99.2,301.8,,,0.1,0.125,30.54,12.72,0.194,0.118,7239,0.099,9,59001,0.202,,
MT,West,Mountain,Judith Basin County,30045,030045,Insuff Data,1/1/2014,,0.1,3,1.6,,0.088,0.255,6.79,0.286,0.094,0.238,0.375,,,0.294,,0,,,0.9,0.69,,0.725,0.044,0.22,,0.053,,0,,11.36,0.283,0.081,0.561,0.352,2024,0.002,1,0.085,,273.4,,,0.114,0.204,,,0.321,0.212,9972,0.116,49,38878,0.336,,
MT,West,Mountain,Judith Basin County,30045,030045,Insuff Data,1/1/2015,,0.1,3,1.6,,0.088,0.259,6.6,0.247,0.094,0.238,0.375,,,0.279,,0,,,0.82,0.76,,0.713,0.043,0.205,3.962,0.084,9.881,48.54,107.3,11.36,0.282,0.082,0.57,0.328,2016,0.002,1,0.095,,312.2,,,0.114,0.204,,,0.309,0.186,8155,0.116,50,41731,0.21,,
MT,West,Mountain,Lake County,30047,030047,Insuff Data,1/1/2014,8685,0.152,4,4,0.09,0.23,0.273,6.727,0.238,0.334,0.189,0.552,545.8,53.7,0.284,76,61,81,50.41,0.8,0.67,0.883,0.595,0.089,0.313,,0.403,,385.4,121.4,11.26,0.264,0.174,0.712,0.238,28986,0.002,0.834,0.091,20.8,365.1,7.9,87.1,0.181,0.081,36.85,19.18,0.337,0.17,7633,0.151,62,33021,0.472,5.05,0.206
MT,West,Mountain,Lake County,30047,030047,Insuff Data,1/1/2015,8341,0.152,4,4,0.09,0.23,0.267,6.6,0.232,0.508,0.189,0.5,548.5,52.2,0.297,59,69,155,46.58,0.83,0.67,0.871,0.589,0.079,0.307,4.944,0.406,12.075,392.43,102.2,11.26,0.27,0.195,0.711,0.221,29017,0.003,0.834,0.097,20.8,344.3,7.3,65.3,0.168,0.081,29.94,15.97,0.352,0.177,7870,0.151,72,39219,0.47,,
MT,West,Mountain,Lewis and Clark County,30049,030049,Insuff Data,1/1/2014,6955,0.129,3.2,3,0.08,0.173,0.238,8.187,0.198,0.657,0.179,0.479,216.1,37.1,0.156,86,79,238,46.13,0.84,0.69,0.831,0.768,0.049,0.156,,0.249,,298.67,79.9,11.28,0.01,0.125,0.766,0.117,64876,0.003,0.289,0.067,36.9,341.7,7.4,49.2,0.117,0.063,17.43,10.6,0.181,0.091,6863,0.087,88,54096,0.244,2.59,0.161
MT,West,Mountain,Lewis and Clark County,30049,030049,Insuff Data,1/1/2015,6405,0.129,3.2,3,0.08,0.173,0.23,8,0.187,0.762,0.179,0.558,262,34.7,0.159,88,80,381,40.12,0.81,0.69,0.831,0.76,0.046,0.162,3.595,0.27,21.425,311.27,86.4,11.28,0.017,0.118,0.778,0.121,65338,0.002,0.289,0.064,36.9,316.5,5.6,52.2,0.115,0.063,16.93,12.81,0.186,0.088,7279,0.087,89,53982,0.229,,
MT,West,Mountain,Lincoln County,30053,030053,Insuff Data,1/1/2014,8462,0.178,4.2,3.8,0.07,0.207,0.262,6.515,0.229,0.913,0.154,0.226,173.8,29.6,0.254,77,61,91,48.27,0.85,0.61,0.876,0.516,0.135,0.323,,0.22,,210.15,116.9,11.43,0.428,0.164,0.761,0.155,19491,0.001,0.798,0.095,33.3,391.3,,70,0.2,0.065,26.52,16.21,0.291,0.142,7115,0.16,67,34764,0.374,,0.156
MT,West,Mountain,Lincoln County,30053,030053,Insuff Data,1/1/2015,8530,0.178,4.2,3.8,0.07,0.207,0.295,6.5,0.227,0.952,0.154,0.361,261.7,29.8,0.245,62,51,164,45.42,0.87,0.59,0.897,0.532,0.145,0.313,4.441,0.182,14.366,224.47,111.3,11.43,0.673,0.168,0.79,0.186,19460,0.002,0.798,0.108,33.3,383.3,,84.8,0.18,0.065,25.62,12.44,0.282,0.13,7203,0.16,67,34926,0.474,,
MT,West,Mountain,Madison County,30057,030057,Insuff Data,1/1/2014,5313,0.11,2.4,2.8,,0.129,0.227,7.441,0.288,0.267,0.199,0.409,52.2,13.1,0.262,65,13,13,65.3,0.74,0.59,,0.644,0.06,0.187,,0.125,,69.47,105.4,10.61,0.258,0.123,0.633,0.275,7733,0.001,1,0.077,,270.4,,,0.13,0.11,38.35,,0.282,0.195,7480,0.132,39,41367,0.253,,0.151
